date,time,size,r_version,r_arch,r_os,package,version,country,ip_id
1/1/2015,0:41:19,41239,NA,NA,NA,oncomodel,1,CN,52
1/1/2015,0:41:19,514,NA,NA,NA,onemap,2.0-4,CN,52
1/1/2015,0:41:27,745509,NA,NA,NA,onemap,2.0-4,CN,52
1/1/2015,0:41:28,516,NA,NA,NA,onion,1.2-4,CN,52
1/1/2015,0:41:33,525465,NA,NA,NA,onlinePCA,1,CN,52
1/1/2015,0:41:34,514,NA,NA,NA,opefimor,1.1,CN,52
1/1/2015,0:41:35,512,NA,NA,NA,openNLP,0.2-3,CN,52
1/1/2015,0:41:35,516,NA,NA,NA,openNLPdata,1.5.3-1,CN,52
1/1/2015,0:41:36,516,NA,NA,NA,openair,1,CN,52
1/1/2015,0:41:59,2265381,NA,NA,NA,openair,1,CN,52
1/1/2015,0:42:00,514,NA,NA,NA,opencpu,1.4.5,CN,52
1/1/2015,0:42:05,675842,NA,NA,NA,opencpu,1.4.5,CN,52
1/1/2015,0:42:07,516,NA,NA,NA,openintro,1.4,CN,52
1/1/2015,0:42:08,514,NA,NA,NA,openssl,0.2,CN,52
1/1/2015,0:42:08,516,NA,NA,NA,opentraj,1,CN,52
1/1/2015,0:41:24,7652,3.1.2,x86_64,linux-gnu,doSNOW,1.0.12,US,53
1/1/2015,0:41:24,23256,3.1.2,x86_64,linux-gnu,snow,0.3-13,US,53
1/1/2015,0:42:19,7368964,3.1.2,x86_64,linux-gnu,igraph,0.7.1,CA,54
1/1/2015,0:42:42,165878,3.1.2,x86_64,linux-gnu,RMySQL,0.9-3,US,55
1/1/2015,0:42:45,49302,3.1.2,x86_64,linux-gnu,ellipse,0.3-8,US,56
1/1/2015,0:42:26,14622,NA,NA,NA,r2dRue,1.0.4,FR,3
1/1/2015,0:42:49,36543,3.1.2,x86_64,linux-gnu,bitops,1.0-6,US,57
1/1/2015,0:42:50,2704442,3.1.2,x86_64,linux-gnu,RCurl,1.95-4.5,US,57
1/1/2015,0:42:12,194173,NA,NA,NA,bayesLife,0.6-0,FR,32
1/1/2015,0:42:52,254395,NA,NA,NA,Rmalschains,0.1,FR,58
1/1/2015,0:42:45,86564,3.1.2,x86_64,linux-gnu,bibtex,0.4.0,US,59
1/1/2015,0:42:50,868203,3.0.3,x86_64,mingw32,jsonlite,0.9.14,US,59
1/1/2015,0:42:49,17260,3.1.2,x86_64,linux-gnu,highr,0.4,US,59
1/1/2015,0:42:54,879128,3.1.2,x86_64,linux-gnu,RCurl,1.95-4.5,US,59
1/1/2015,0:42:58,50052,3.1.2,x86_64,linux-gnu,testthat,0.9.1,US,59
1/1/2015,0:42:52,9056,3.1.2,x86_64,linux-gnu,manipulate,1.0.1,US,59
1/1/2015,0:42:39,14621,NA,NA,NA,RQuantLib,0.3.1,FR,29
1/1/2015,0:42:43,36751,3.1.2,x86_64,darwin13.4.0,chron,2.3-45,US,59
1/1/2015,0:42:43,121072,3.1.2,x86_64,linux-gnu,R6,2.0.1,US,59
1/1/2015,0:42:49,950258,3.1.2,x86_64,mingw32,data.table,1.9.4,US,59
1/1/2015,0:42:56,310274,3.1.2,x86_64,darwin10.8.0,fExtremes,3010.81,US,60
1/1/2015,0:42:44,727137,3.1.2,x86_64,darwin10.8.0,ape,3.2,US,59
1/1/2015,0:42:49,98505,3.1.2,x86_64,darwin10.8.0,digest,0.6.8,US,59
1/1/2015,0:42:59,2038099,3.1.2,x86_64,darwin10.8.0,vegan,2.2-0,US,59
1/1/2015,0:42:52,224395,3.1.2,x86_64,darwin10.8.0,plotrix,3.5-10,US,59
1/1/2015,0:43:03,20546,3.1.2,x86_64,darwin10.8.0,gPdtest,0.4,US,60
1/1/2015,0:42:47,14621,NA,NA,NA,car,0.8-4,FR,42
1/1/2015,0:42:56,1159644,3.1.2,x86_64,darwin10.8.0,rmarkdown,0.4.2,US,59
1/1/2015,0:42:57,2057377,3.1.2,x86_64,darwin10.8.0,seqinr,3.1-3,US,59
1/1/2015,0:42:51,801684,3.1.2,x86_64,darwin10.8.0,knitr,1.8,US,59
1/1/2015,0:42:50,247819,3.1.2,x86_64,darwin10.8.0,httr,0.6.0,US,59
1/1/2015,0:42:58,11897,3.1.2,x86_64,darwin10.8.0,Taxonstand,1.7,US,59
1/1/2015,0:42:49,427040,3.1.0,x86_64,mingw32,httpuv,1.3.2,US,59
1/1/2015,0:42:52,12535,3.1.2,x86_64,mingw32,mime,0.2,US,59
1/1/2015,0:43:11,668946,NA,NA,NA,Biograph,2.0.4,US,61
1/1/2015,0:42:51,237844,3.1.2,x86_64,mingw32,knitcitations,1.0.5,US,59
1/1/2015,0:42:55,912901,3.0.2,x86_64,linux-gnu,RefManageR,0.8.40,US,59
1/1/2015,0:43:28,1236582,3.1.2,x86_64,darwin13.4.0,RJSONIO,1.3-0,US,57
1/1/2015,0:42:53,12048,3.1.0,x86_64,darwin13.1.0,RColorBrewer,1.1-2,US,59
1/1/2015,0:42:58,995568,3.1.0,x86_64,linux-gnu,shiny,0.10.2.2,US,59
1/1/2015,0:42:55,23259,3.1.0,x86_64,darwin13.1.0,snow,0.3-13,US,62
1/1/2015,0:42:56,111734,3.1.2,x86_64,mingw32,roxygen2,4.1.0,US,59
1/1/2015,0:42:52,3758353,NA,NA,NA,opentraj,1,CN,52
1/1/2015,0:42:55,516,NA,NA,NA,openxlsx,2.2.1,CN,52
1/1/2015,0:43:19,1680523,NA,NA,NA,openxlsx,2.2.1,CN,52
1/1/2015,0:43:20,512,NA,NA,NA,operator.tools,1.3.0,CN,52
1/1/2015,0:43:21,43305,NA,NA,NA,operator.tools,1.3.0,CN,52
1/1/2015,0:43:21,512,NA,NA,NA,operators,0.1-7,CN,52
1/1/2015,0:43:22,52416,NA,NA,NA,operators,0.1-7,CN,52
1/1/2015,0:43:23,516,NA,NA,NA,opm,1.1.0,CN,52
1/1/2015,0:42:52,65464,3.1.2,x86_64,mingw32,proxy,0.4-13,US,59
1/1/2015,0:42:56,6349,3.1.2,x86_64,linux-gnu,rstudioapi,0.2,US,59
1/1/2015,0:42:49,123246,3.1.1,x86_64,linux-gnu,devtools,1.6.1,US,59
1/1/2015,0:42:54,2170106,3.1.1,x86_64,linux-gnu,Rcpp,0.11.3,US,59
1/1/2015,0:43:40,33878,3.1.1,x86_64,linux-gnu,manipulate,1.0.1,US,63
1/1/2015,0:43:31,2351970,3.1.2,x86_64,mingw32,ggplot2,1.0.0,US,64
1/1/2015,0:42:52,86185,3.1.2,x86_64,mingw32,packrat,0.4.2-1,US,59
1/1/2015,0:42:55,35212,3.1.2,x86_64,mingw32,reshape2,1.4.1,US,59
1/1/2015,0:43:07,14621,NA,NA,NA,FTICRMS,0.8,FR,8
1/1/2015,0:44:06,36540,NA,NA,NA,bitops,1.0-6,JP,65
1/1/2015,0:44:07,2704439,NA,NA,NA,RCurl,1.95-4.5,JP,66
1/1/2015,0:42:55,7655,3.1.2,x86_64,mingw32,doSNOW,1.0.12,US,62
1/1/2015,0:44:25,23720,3.1.2,x86_64,mingw32,bitops,1.0-6,US,67
1/1/2015,0:44:27,181563,3.1.2,x86_64,mingw32,caTools,1.17.1,US,67
1/1/2015,0:43:51,14621,NA,NA,NA,GSIF,0.3-2,FR,32
1/1/2015,0:43:49,14621,NA,NA,NA,gmodels,2.13.2,FR,8
1/1/2015,0:44:27,792376,3.1.2,x86_64,mingw32,gdata,2.13.3,US,67
1/1/2015,0:44:26,110349,3.1.1,x86_64,linux-gnu,gtools,3.4.1,US,67
1/1/2015,0:44:28,549946,3.1.1,x86_64,linux-gnu,gplots,2.15.0,US,67
1/1/2015,0:44:08,3551265,NA,NA,NA,opm,1.1.0,CN,52
1/1/2015,0:44:11,516,NA,NA,NA,opmdata,0.7.0,CN,52
1/1/2015,0:43:54,111734,3.1.2,x86_64,mingw32,roxygen2,4.1.0,US,59
1/1/2015,0:45:26,995564,3.1.2,x86_64,mingw32,shiny,0.10.2.2,US,68
1/1/2015,0:45:30,1236582,NA,NA,NA,RJSONIO,1.3-0,JP,69
1/1/2015,0:45:22,145804,3.1.2,x86_64,mingw32,statmod,1.4.20,US,70
1/1/2015,0:45:40,839877,3.1.2,x86_64,mingw32,gbm,2.1,GB,71
1/1/2015,0:45:10,4857324,NA,NA,NA,opmdata,0.7.0,CN,52
1/1/2015,0:45:12,512,NA,NA,NA,ops,1,CN,52
1/1/2015,0:45:12,512,NA,NA,NA,optAUC,1,CN,52
1/1/2015,0:45:13,31541,NA,NA,NA,optAUC,1,CN,52
1/1/2015,0:45:13,514,NA,NA,NA,optBiomarker,1.0-27,CN,52
1/1/2015,0:45:20,418860,NA,NA,NA,optBiomarker,1.0-27,CN,52
1/1/2015,0:45:22,512,NA,NA,NA,optR,1.1.1,CN,52
1/1/2015,0:45:22,514,NA,NA,NA,optextras,2013-10.28,CN,52
1/1/2015,0:45:23,513,NA,NA,NA,optiRum,0.35,CN,52
1/1/2015,0:45:23,66068,NA,NA,NA,optiRum,0.35,CN,52
1/1/2015,0:45:24,514,NA,NA,NA,optimbase,1.0-9,CN,52
1/1/2015,0:45:27,403250,NA,NA,NA,optimbase,1.0-9,CN,52
1/1/2015,0:45:29,514,NA,NA,NA,optimsimplex,1.0-5,CN,52
1/1/2015,0:45:33,356547,NA,NA,NA,optimsimplex,1.0-5,CN,52
1/1/2015,0:45:35,513,NA,NA,NA,optimx,2013.8.7,CN,52
1/1/2015,0:45:36,76334,NA,NA,NA,optimx,2013.8.7,CN,52
1/1/2015,0:45:37,512,NA,NA,NA,optiscale,1.1,CN,52
1/1/2015,0:45:38,50638,NA,NA,NA,optiscale,1.1,CN,52
1/1/2015,0:45:38,514,NA,NA,NA,optmatch,0.9-3,CN,52
1/1/2015,0:45:52,597055,NA,NA,NA,optmatch,0.9-3,CN,52
1/1/2015,0:46:06,38931,3.1.2,x86_64,mingw32,labeling,0.3,US,72
1/1/2015,0:46:05,368736,3.1.2,x86_64,mingw32,colorspace,1.2-4,US,72
1/1/2015,0:46:06,71660,3.1.2,x86_64,mingw32,stringr,0.6.2,US,72
1/1/2015,0:46:06,125458,3.1.2,x86_64,mingw32,munsell,0.4.2,US,72
1/1/2015,0:46:04,354464,3.1.2,x86_64,mingw32,nloptr,1.0.4,US,2
1/1/2015,0:46:11,1719646,3.1.2,x86_64,mingw32,RandomFields,3.0.44,US,51
1/1/2015,0:46:10,39554,3.1.2,x86_64,mingw32,tkrplot,0.0-23,US,51
1/1/2015,0:46:13,1636594,3.1.2,x86_64,mingw32,quantreg,5.05,US,73
1/1/2015,0:46:04,169347,3.1.2,x86_64,mingw32,caTools,1.17.1,US,72
1/1/2015,0:46:06,145599,3.1.2,x86_64,mingw32,dichromat,2.0-0,US,72
1/1/2015,0:46:06,455228,3.1.2,x86_64,mingw32,proto,0.3-10,US,72
1/1/2015,0:46:12,598480,3.1.2,x86_64,mingw32,SparseM,1.05,US,73
1/1/2015,0:46:04,22584,3.1.1,x86_64,mingw32,bitops,1.0-6,US,72
1/1/2015,0:46:04,110544,3.1.1,x86_64,mingw32,gtools,3.4.1,US,72
1/1/2015,0:46:04,788771,3.1.1,x86_64,mingw32,gdata,2.13.3,US,72
1/1/2015,0:46:06,2502645,3.1.2,x86_64,mingw32,Rcpp,0.11.3,US,72
1/1/2015,0:46:06,61539,3.1.1,x86_64,linux-gnu,gtable,0.1.2,US,72
1/1/2015,0:46:14,868779,3.1.1,x86_64,mingw32,zoo,1.7-11,US,74
1/1/2015,0:46:04,549768,3.0.2,x86_64,darwin10.8.0,gplots,2.15.0,US,72
1/1/2015,0:46:06,24515,3.0.2,x86_64,darwin10.8.0,RColorBrewer,1.1-2,US,72
1/1/2015,0:46:06,180275,3.0.2,x86_64,darwin10.8.0,reshape2,1.4.1,US,72
1/1/2015,0:45:31,33033,NA,NA,NA,tlnise,0.2-7,FR,16
1/1/2015,0:46:16,30625,3.0.2,x86_64,darwin10.8.0,DBI,0.3.1,US,73
1/1/2015,0:46:06,836565,3.0.2,x86_64,darwin10.8.0,plyr,1.8.1,US,72
1/1/2015,0:46:09,23256,3.0.2,x86_64,darwin10.8.0,snow,0.3-13,US,73
1/1/2015,0:45:46,7910,NA,NA,NA,conf.design,1,FR,17
1/1/2015,0:45:57,73989,NA,NA,NA,ggplot2,0.5.6,FR,22
1/1/2015,0:46:17,477869,3.1.2,x86_64,mingw32,RPostgreSQL,0.4,US,73
1/1/2015,0:46:08,360256,3.1.2,x86_64,mingw32,foreach,1.4.2,US,73
1/1/2015,0:46:06,115118,3.1.2,x86_64,mingw32,digest,0.6.7,US,72
1/1/2015,0:46:06,151181,3.0.2,x86_64,linux-gnu,scales,0.2.4,US,72
1/1/2015,0:46:07,2661020,3.0.2,x86_64,darwin10.8.0,ggplot2,1.0.0,US,72
1/1/2015,0:46:09,7652,3.0.2,x86_64,darwin10.8.0,doSNOW,1.0.12,US,73
1/1/2015,0:46:34,30625,3.0.2,x86_64,darwin10.8.0,DBI,0.3.1,US,73
1/1/2015,0:46:42,7882,3.1.2,x86_64,mingw32,sendmailR,1.2-1,US,73
1/1/2015,0:46:28,568032,3.1.2,x86_64,mingw32,rJava,0.9-6,US,73
1/1/2015,0:46:38,30625,3.1.2,x86_64,mingw32,DBI,0.3.1,US,73
1/1/2015,0:46:20,99422,3.1.2,x86_64,mingw32,rjson,0.2.15,US,73
1/1/2015,0:46:39,165879,3.1.2,x86_64,mingw32,RMySQL,0.9-3,US,73
1/1/2015,0:46:35,14395,3.1.2,x86_64,mingw32,RJDBC,0.2-5,US,73
1/1/2015,0:45:55,512,NA,NA,NA,optparse,1.3.0,CN,52
1/1/2015,0:45:56,60811,NA,NA,NA,optparse,1.3.0,CN,52
1/1/2015,0:45:57,514,NA,NA,NA,optpart,2.1-1,CN,52
1/1/2015,0:45:59,209870,NA,NA,NA,optpart,2.1-1,CN,52
1/1/2015,0:46:00,514,NA,NA,NA,optrees,1,CN,52
1/1/2015,0:46:02,110466,NA,NA,NA,optrees,1,CN,52
1/1/2015,0:46:03,514,NA,NA,NA,orQA,0.2.1,CN,52
1/1/2015,0:46:08,449069,NA,NA,NA,orQA,0.2.1,CN,52
1/1/2015,0:46:12,514,NA,NA,NA,orca,1,CN,52
1/1/2015,0:46:13,512,NA,NA,NA,orclus,0.2-5,CN,52
1/1/2015,0:46:13,512,NA,NA,NA,orcutt,1.1,CN,52
1/1/2015,0:46:14,512,NA,NA,NA,ordBTL,0.8,CN,52
1/1/2015,0:46:14,52854,NA,NA,NA,ordBTL,0.8,CN,52
1/1/2015,0:46:16,513,NA,NA,NA,ordPens,0.2-1,CN,52
1/1/2015,0:46:16,74559,NA,NA,NA,ordPens,0.2-1,CN,52
1/1/2015,0:46:18,514,NA,NA,NA,orddom,3.1,CN,52
1/1/2015,0:46:19,112749,NA,NA,NA,orddom,3.1,CN,52
1/1/2015,0:46:22,514,NA,NA,NA,orderbook,1.03,CN,52
1/1/2015,0:46:30,369644,NA,NA,NA,orderbook,1.03,CN,52
1/1/2015,0:46:33,512,NA,NA,NA,orderedLasso,1.7,CN,52
1/1/2015,0:46:34,65352,NA,NA,NA,orderedLasso,1.7,CN,52
1/1/2015,0:46:35,516,NA,NA,NA,ordinal,2014.12-22,CN,52
1/1/2015,0:46:55,1254623,NA,NA,NA,ordinal,2014.12-22,CN,52
1/1/2015,0:46:57,514,NA,NA,NA,ordinalgmifs,1.0.2,CN,52
1/1/2015,0:47:06,401088,3.1.2,x86_64,mingw32,xlsx,0.5.7,US,37
1/1/2015,0:46:24,393753,3.1.2,x86_64,mingw32,plyr,1.8.1,US,73
1/1/2015,0:46:45,30625,3.1.2,x86_64,mingw32,DBI,0.3.1,US,73
1/1/2015,0:46:08,289970,3.1.1,x86_64,mingw32,iterators,1.0.7,US,73
1/1/2015,0:47:10,291189,NA,NA,NA,ztable,0.1.1,FR,16
1/1/2015,0:46:31,52607,NA,NA,NA,R2STATS,0.68-35,FR,17
1/1/2015,0:46:24,2170106,3.1.2,x86_64,mingw32,Rcpp,0.11.3,US,73
1/1/2015,0:46:35,568033,3.1.2,x86_64,mingw32,rJava,0.9-6,US,73
1/1/2015,0:47:23,1150916,3.1.2,x86_64,mingw32,plyr,1.8.1,US,75
1/1/2015,0:46:31,2347294,3.1.2,x86_64,mingw32,VIF,1,US,73
1/1/2015,0:46:49,360258,3.1.2,i386,mingw32,foreach,1.4.2,US,73
1/1/2015,0:46:42,6922,3.1.2,x86_64,linux-gnu,base64enc,0.1-2,US,73
1/1/2015,0:47:10,514,NA,NA,NA,orloca,4.2,CN,76
1/1/2015,0:47:11,516,NA,NA,NA,oro.dicom,0.4.1,CN,76
1/1/2015,0:47:11,516,NA,NA,NA,oro.nifti,0.4.0,CN,76
1/1/2015,0:47:11,512,NA,NA,NA,oro.pet,0.2.3,CN,76
1/1/2015,0:47:12,56268,NA,NA,NA,oro.pet,0.2.3,CN,76
1/1/2015,0:47:12,514,NA,NA,NA,orsk,1.0-1,CN,76
1/1/2015,0:47:14,303264,NA,NA,NA,orsk,1.0-1,CN,76
1/1/2015,0:47:14,514,NA,NA,NA,orthopolynom,1.0-5,CN,76
1/1/2015,0:47:15,516,NA,NA,NA,osDesign,1.7,CN,76
1/1/2015,0:47:15,514,NA,NA,NA,osmar,1.1-7,CN,76
1/1/2015,0:47:16,154212,NA,NA,NA,osmar,1.1-7,CN,76
1/1/2015,0:47:16,514,NA,NA,NA,ouch,2.8-4,CN,76
1/1/2015,0:47:18,155151,NA,NA,NA,ouch,2.8-4,CN,76
1/1/2015,0:47:18,514,NA,NA,NA,outbreaker,1.1-4,CN,76
1/1/2015,0:47:19,302052,NA,NA,NA,outbreaker,1.1-4,CN,76
1/1/2015,0:47:19,512,NA,NA,NA,outliers,0.14,CN,76
1/1/2015,0:47:20,514,NA,NA,NA,overlap,0.2.4,CN,76
1/1/2015,0:47:20,512,NA,NA,NA,oz,1.0-20,CN,76
1/1/2015,0:47:20,512,NA,NA,NA,p2distance,1.0.1,CN,76
1/1/2015,0:47:21,512,NA,NA,NA,p3state.msm,1.3,CN,76
1/1/2015,0:47:21,514,NA,NA,NA,pBrackets,1,CN,76
1/1/2015,0:47:21,512,NA,NA,NA,pGLS,0.0-1,CN,76
1/1/2015,0:47:22,23819,NA,NA,NA,pGLS,0.0-1,CN,76
1/1/2015,0:47:22,514,NA,NA,NA,pROC,1.7.3,CN,76
1/1/2015,0:47:23,781886,NA,NA,NA,pROC,1.7.3,CN,76
1/1/2015,0:47:24,514,NA,NA,NA,pRSR,3.0.2,CN,76
1/1/2015,0:47:24,514,NA,NA,NA,pSI,1.1,CN,76
1/1/2015,0:47:24,516,NA,NA,NA,pa,1.2-1,CN,76
1/1/2015,0:47:27,3049099,NA,NA,NA,pa,1.2-1,CN,76
1/1/2015,0:47:27,512,NA,NA,NA,pacbpred,0.92.2,CN,76
1/1/2015,0:47:27,512,NA,NA,NA,packClassic,0.5.2,CN,76
1/1/2015,0:47:28,512,NA,NA,NA,packHV,1.8,CN,76
1/1/2015,0:47:28,512,NA,NA,NA,packS4,0.9.1,CN,76
1/1/2015,0:47:28,512,NA,NA,NA,pack,0.1-1,CN,76
1/1/2015,0:47:29,512,NA,NA,NA,packdep,0.3.1,CN,76
1/1/2015,0:47:29,37856,NA,NA,NA,packdep,0.3.1,CN,76
1/1/2015,0:47:29,514,NA,NA,NA,packrat,0.4.2-1,CN,76
1/1/2015,0:47:31,170687,NA,NA,NA,packrat,0.4.2-1,CN,76
1/1/2015,0:47:31,512,NA,NA,NA,paf,1,CN,76
1/1/2015,0:47:31,512,NA,NA,NA,pairedCI,0.5-4,CN,76
1/1/2015,0:47:32,514,NA,NA,NA,pairheatmap,1.0.1,CN,76
1/1/2015,0:47:32,514,NA,NA,NA,pairwiseCI,0.1-22,CN,76
1/1/2015,0:47:33,149434,NA,NA,NA,pairwiseCI,0.1-22,CN,76
1/1/2015,0:47:34,516,NA,NA,NA,pairwise,0.2.5,CN,76
1/1/2015,0:47:36,1123855,NA,NA,NA,pairwise,0.2.5,CN,76
1/1/2015,0:47:37,514,NA,NA,NA,palaeoSig,1.1-2,CN,76
1/1/2015,0:47:38,235687,NA,NA,NA,palaeoSig,1.1-2,CN,76
1/1/2015,0:47:38,514,NA,NA,NA,paleoMAS,2.0-1,CN,76
1/1/2015,0:47:40,144597,NA,NA,NA,paleoMAS,2.0-1,CN,76
1/1/2015,0:47:40,514,NA,NA,NA,paleoTS,0.4-4,CN,76
1/1/2015,0:47:40,513,NA,NA,NA,paleobioDB,0.3,CN,76
1/1/2015,0:47:41,87483,NA,NA,NA,paleobioDB,0.3,CN,76
1/1/2015,0:47:41,516,NA,NA,NA,paleofire,1.1.5,CN,76
1/1/2015,0:47:08,14621,NA,NA,NA,dnet,1.0.5,FR,8
1/1/2015,0:47:41,233157,3.1.2,x86_64,mingw32,installr,0.15.3,US,10
1/1/2015,0:46:48,289972,3.1.2,x86_64,mingw32,iterators,1.0.7,US,73
1/1/2015,0:47:03,14621,NA,NA,NA,packHV,1.8,FR,39
1/1/2015,0:47:02,688922,3.1.1,x86_64,linux-gnu,TSP,1.0-9,US,77
1/1/2015,0:47:03,96402,3.1.2,x86_64,linux-gnu,gclus,1.3.1,US,77
1/1/2015,0:47:03,290260,3.1.2,x86_64,linux-gnu,scatterplot3d,0.3-35,US,77
1/1/2015,0:47:04,984315,3.1.2,x86_64,linux-gnu,vcd,1.3-2,US,77
1/1/2015,0:47:05,623171,3.1.1,x86_64,mingw32,seriation,1.0-14,US,77
1/1/2015,0:47:11,7368967,3.1.1,x86_64,linux-gnu,igraph,0.7.1,US,77
1/1/2015,0:47:12,617558,3.1.2,x86_64,linux-gnu,arulesViz,1.0-0,US,77
1/1/2015,0:46:58,514,NA,NA,NA,ore,1.0.4,CN,52
1/1/2015,0:47:02,349133,NA,NA,NA,ore,1.0.4,CN,52
1/1/2015,0:47:04,512,NA,NA,NA,orgR,0.9.0,CN,52
1/1/2015,0:47:04,24713,NA,NA,NA,orgR,0.9.0,CN,52
1/1/2015,0:47:06,514,NA,NA,NA,orientlib,0.10.3,CN,52
1/1/2015,0:47:08,290038,NA,NA,NA,orientlib,0.10.3,CN,52
1/1/2015,0:47:10,507,NA,NA,NA,orloca.es,4.1,CN,52
1/1/2015,0:48:01,7652,3.1.2,x86_64,linux-gnu,doSNOW,1.0.12,US,78
1/1/2015,0:48:00,360256,3.1.2,x86_64,mingw32,foreach,1.4.2,US,79
1/1/2015,0:48:05,30622,3.1.1,x86_64,linux-gnu,DBI,0.3.1,US,79
1/1/2015,0:47:41,4729,NA,NA,NA,convevol,0.1-1,FR,39
1/1/2015,0:48:10,393750,3.1.2,x86_64,linux-gnu,plyr,1.8.1,US,79
1/1/2015,0:48:00,2672784,3.1.2,x86_64,linux-gnu,ggplot2,1.0.0,US,80
1/1/2015,0:48:04,7882,3.1.2,x86_64,linux-gnu,sendmailR,1.2-1,US,81
1/1/2015,0:47:09,33878,3.1.2,i386,mingw32,manipulate,1.0.1,AU,82
1/1/2015,0:48:00,23260,3.1.1,x86_64,linux-gnu,snow,0.3-13,US,79
1/1/2015,0:48:16,30624,3.1.1,x86_64,mingw32,DBI,0.3.1,US,79
1/1/2015,0:48:12,568032,3.1.1,x86_64,mingw32,rJava,0.9-6,US,79
1/1/2015,0:48:04,384166,3.1.1,x86_64,mingw32,colorspace,1.2-4,US,83
1/1/2015,0:48:11,3029833,3.1.1,x86_64,mingw32,Rcpp,0.11.3,US,83
1/1/2015,0:48:14,75610,3.1.1,x86_64,mingw32,stringr,0.6.2,US,83
1/1/2015,0:48:14,27200,3.1.1,x86_64,mingw32,RColorBrewer,1.1-2,US,83
1/1/2015,0:48:14,148214,3.1.1,x86_64,mingw32,dichromat,2.0-0,US,83
1/1/2015,0:48:15,126157,3.1.1,x86_64,mingw32,munsell,0.4.2,US,83
1/1/2015,0:48:15,41396,3.1.1,x86_64,mingw32,labeling,0.3,US,83
1/1/2015,0:48:16,1150916,3.1.1,x86_64,linux-gnu,plyr,1.8.1,US,83
1/1/2015,0:48:18,150230,3.0.2,x86_64,mingw32,digest,0.6.7,US,83
1/1/2015,0:48:19,64521,3.1.1,x86_64,mingw32,gtable,0.1.2,US,83
1/1/2015,0:48:19,499334,3.0.1,x86_64,mingw32,reshape2,1.4.1,US,83
1/1/2015,0:48:21,152316,3.0.1,x86_64,mingw32,scales,0.2.4,US,83
1/1/2015,0:48:21,459039,3.0.3,x86_64,mingw32,proto,0.3-10,US,83
1/1/2015,0:48:28,2674723,3.1.2,i686,linux-gnu,ggplot2,1.0.0,US,83
1/1/2015,0:48:25,360258,3.1.2,x86_64,mingw32,foreach,1.4.2,US,79
1/1/2015,0:48:30,31997,NA,NA,NA,EMA,1.3.2,FR,16
1/1/2015,0:48:20,7882,3.1.1,x86_64,linux-gnu,sendmailR,1.2-1,US,79
1/1/2015,0:48:05,477869,3.1.0,x86_64,mingw32,RPostgreSQL,0.4,US,79
1/1/2015,0:48:20,6922,3.0.2,i686,linux-gnu,base64enc,0.1-2,US,79
1/1/2015,0:48:35,9248,3.1.1,x86_64,linux-gnu,bitops,1.0-6,US,2
1/1/2015,0:48:16,14395,3.1.1,x86_64,linux-gnu,RJDBC,0.2-5,US,79
1/1/2015,0:48:37,232719,3.1.1,x86_64,linux-gnu,amap,0.8-14,AU,84
1/1/2015,0:48:01,23256,3.1.1,x86_64,linux-gnu,snow,0.3-13,US,78
1/1/2015,0:48:00,7655,3.1.1,x86_64,linux-gnu,doSNOW,1.0.12,US,79
1/1/2015,0:48:03,598480,3.1.1,x86_64,linux-gnu,SparseM,1.05,US,79
1/1/2015,0:48:36,879119,3.1.1,x86_64,linux-gnu,RCurl,1.95-4.5,US,2
1/1/2015,0:48:07,99422,3.1.1,x86_64,linux-gnu,rjson,0.2.15,US,79
1/1/2015,0:48:23,30624,3.1.1,x86_64,linux-gnu,DBI,0.3.1,US,79
1/1/2015,0:47:46,3370709,NA,NA,NA,paleofire,1.1.5,CN,76
1/1/2015,0:47:46,514,NA,NA,NA,paleotree,2.2,CN,76
1/1/2015,0:47:49,573614,NA,NA,NA,paleotree,2.2,CN,76
1/1/2015,0:47:49,516,NA,NA,NA,palinsol,0.92,CN,76
1/1/2015,0:47:49,512,NA,NA,NA,pamm,0.7,CN,76
1/1/2015,0:47:50,42177,NA,NA,NA,pamm,0.7,CN,76
1/1/2015,0:47:50,514,NA,NA,NA,pamr,1.55,CN,76
1/1/2015,0:47:52,785910,NA,NA,NA,pamr,1.55,CN,76
1/1/2015,0:47:52,514,NA,NA,NA,pan,0.9,CN,76
1/1/2015,0:47:52,280735,NA,NA,NA,pan,0.9,CN,76
1/1/2015,0:47:53,514,NA,NA,NA,pander,0.5.1,CN,76
1/1/2015,0:47:55,841901,NA,NA,NA,pander,0.5.1,CN,76
1/1/2015,0:47:56,514,NA,NA,NA,panelAR,0.1,CN,76
1/1/2015,0:47:57,141634,NA,NA,NA,panelAR,0.1,CN,76
1/1/2015,0:47:57,514,NA,NA,NA,panelaggregation,0.1,CN,76
1/1/2015,0:47:58,147543,NA,NA,NA,panelaggregation,0.1,CN,76
1/1/2015,0:47:58,513,NA,NA,NA,papeR,0.5-0,CN,76
1/1/2015,0:47:59,86660,NA,NA,NA,papeR,0.5-0,CN,76
1/1/2015,0:47:59,512,NA,NA,NA,parallelMCMCcombine,1,CN,76
1/1/2015,0:47:59,513,NA,NA,NA,parallelMap,1.1,CN,76
1/1/2015,0:48:00,76100,NA,NA,NA,parallelMap,1.1,CN,76
1/1/2015,0:48:01,514,NA,NA,NA,parallelize.dynamic,0.9-1,CN,76
1/1/2015,0:48:01,514,NA,NA,NA,paramlink,0.9-6,CN,76
1/1/2015,0:48:02,252200,NA,NA,NA,paramlink,0.9-6,CN,76
